id_material;descricao;id_pedido;quantidade_pedida
713;Mesa Auxiliar - cor mogno;174;4
704;Mesa de apoio - cor mogno;174;4
697;Gaveteiro volante - cor mogno;174;6
691;Armário sem cabideiro - cor mogno;174;2
688;Armário-Estante - cor mogno;174;4
6514;Ventilador tipo coluna/pedestal - bivolt;173;2
713;Mesa Auxiliar - cor mogno;172;1
8799;Filtro para bebedouro de pressão;171;6
6514;Ventilador tipo coluna/pedestal - bivolt;171;8
803;Carrinho Tipo Bagageiro - 100 Kg;171;1
706;Mesa de escritório - cor argila;171;1
702;Mesa de apoio - cor argila;171;2
696;Gaveteiro volante - cor argila;171;1
485;Bebedouro elétrico tipo pressão, 110Volts;171;4
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;170;1
6181;Mesa para refeitório - 4 lugares;170;1
1862;"Mesa em formato de ""L"" - cor mogno";170;1
722;Mesa de direção - cor mogno;170;1
713;Mesa Auxiliar - cor mogno;170;1
706;Mesa de escritório - cor argila;170;4
704;Mesa de apoio - cor mogno;170;1
702;Mesa de apoio - cor argila;170;1
697;Gaveteiro volante - cor mogno;170;1
692;Balcão - cor argila;170;3
691;Armário sem cabideiro - cor mogno;170;1
500;Refrigerador, modelo doméstico, 110 Volts;170;1
496;Forno de microondas - 110v;170;2
495;Fogão, de piso, 04 bocas, branco;170;1
490;Cadeira para refeitório;170;6
487;Bebedouro para garrafão - 110v;170;1
483;Armário para copa (kit triplo);170;1
803;Carrinho Tipo Bagageiro - 100 Kg;169;1
8799;Filtro para bebedouro de pressão;168;6
6514;Ventilador tipo coluna/pedestal - bivolt;168;6
485;Bebedouro elétrico tipo pressão, 110Volts;168;4
6514;Ventilador tipo coluna/pedestal - bivolt;167;2
702;Mesa de apoio - cor argila;166;1
706;Mesa de escritório - cor argila;165;1
696;Gaveteiro volante - cor argila;165;1
702;Mesa de apoio - cor argila;164;1
706;Mesa de escritório - cor argila;163;1
696;Gaveteiro volante - cor argila;163;1
6181;Mesa para refeitório - 4 lugares;162;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;161;3
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;161;45
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;161;9
6544;Ventilador de parede - bivolt;161;1
6514;Ventilador tipo coluna/pedestal - bivolt;161;3
1862;"Mesa em formato de ""L"" - cor mogno";161;3
722;Mesa de direção - cor mogno;161;1
706;Mesa de escritório - cor argila;161;20
696;Gaveteiro volante - cor argila;161;22
632;Estante de aço - 6 prateleiras;161;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;160;10
6544;Ventilador de parede - bivolt;159;4
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;158;74
6544;Ventilador de parede - bivolt;158;15
692;Balcão - cor argila;158;2
500;Refrigerador, modelo doméstico, 110 Volts;157;1
805;Mesa de centro - cor mogno;156;1
713;Mesa Auxiliar - cor mogno;156;1
697;Gaveteiro volante - cor mogno;156;1
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;154;1
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;153;1
7915;Carrinho para galão de água (BEC);152;1
7311;Escada de alumínio, 8 degraus;152;1
3063;Carrinho Tipo Caixa em Tela - 500 Kg;152;2
2870;MARTELETE PERFURADOR ROMPEDOR - 110 Volts;152;1
1863;Mesa em formato peninsular - cor mogno;152;8
722;Mesa de direção - cor mogno;152;20
702;Mesa de apoio - cor argila;152;3
696;Gaveteiro volante - cor argila;152;30
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;152;52
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;152;2
6181;Mesa para refeitório - 4 lugares;151;1
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;149;1
6544;Ventilador de parede - bivolt;148;4
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;146;74
9207;CADEIRA FIXA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;146;14
6544;Ventilador de parede - bivolt;146;15
806;Ventilador de Teto 110v, com 3 pás;146;10
692;Balcão - cor argila;146;2
507;Ventilador tipo coluna/pedestal - 110v;146;5
500;Refrigerador, modelo doméstico, 110 Volts;145;1
655;Cadeira fixa - espaldar baixo - sem braços - tecido azul;144;1
725;Mesa de reunião - cor argila;143;1
500;Refrigerador, modelo doméstico, 110 Volts;143;1
632;Estante de aço - 6 prateleiras;142;7
3450;Carrinho Tipo Estacionamento (100 x 45 x 50) cm;141;1
485;Bebedouro elétrico tipo pressão, 110Volts;141;1
483;Armário para copa (kit triplo);140;1
722;Mesa de direção - cor mogno;139;1
691;Armário sem cabideiro - cor mogno;139;1
693;Banco de espera - bege;138;2
665;Cadeira giratória - com braço - espaldar médio - tecido azul;137;5
655;Cadeira fixa - espaldar baixo - sem braços - tecido azul;137;6
1862;"Mesa em formato de ""L"" - cor mogno";136;1
7309;Escada de alumínio, 3 degraus;135;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;134;4
6544;Ventilador de parede - bivolt;134;15
6181;Mesa para refeitório - 4 lugares;134;1
1496;Embalador de Guarda-Chuva;134;2
1269;Armário de aço - tipo roupeiro - 4 portas;134;2
693;Banco de espera - bege;134;8
692;Balcão - cor argila;134;20
683;Sofá - 2 lugares - tecido azul;134;4
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;134;4
632;Estante de aço - 6 prateleiras;134;8
503;Mesa para refeitório - 6 lugares;134;2
490;Cadeira para refeitório;134;12
483;Armário para copa (kit triplo);134;2
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;133;2
1313;Cadeira tipo longarina - 03 assentos - c/braços;133;2
803;Carrinho Tipo Bagageiro - 100 Kg;132;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;131;5
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;131;13
706;Mesa de escritório - cor argila;131;10
702;Mesa de apoio - cor argila;131;8
696;Gaveteiro volante - cor argila;131;8
686;Armário sem cabideiro - cor argila;131;2
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;131;10
8799;Filtro para bebedouro de pressão;130;6
6514;Ventilador tipo coluna/pedestal - bivolt;130;6
485;Bebedouro elétrico tipo pressão, 110Volts;130;4
702;Mesa de apoio - cor argila;129;1
706;Mesa de escritório - cor argila;128;1
696;Gaveteiro volante - cor argila;128;1
1315;Cadeira tipo longarina - 05 assentos - c/braços;127;1
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;126;1
3450;Carrinho Tipo Estacionamento (100 x 45 x 50) cm;126;1
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;126;1
485;Bebedouro elétrico tipo pressão, 110Volts;126;1
483;Armário para copa (kit triplo);125;1
726;Mesa de reunião - cor mogno;124;1
722;Mesa de direção - cor mogno;124;1
691;Armário sem cabideiro - cor mogno;124;1
500;Refrigerador, modelo doméstico, 110 Volts;123;1
692;Balcão - cor argila;122;1
725;Mesa de reunião - cor argila;121;6
655;Cadeira fixa - espaldar baixo - sem braços - tecido azul;121;1
500;Refrigerador, modelo doméstico, 110 Volts;121;1
6544;Ventilador de parede - bivolt;120;11
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;119;4
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;118;1
696;Gaveteiro volante - cor argila;117;3
487;Bebedouro para garrafão - 110v;116;1
487;Bebedouro para garrafão - 110v;115;1
1355;Aparelho de ar condicionado - tipo janela - 21000 BTUs;114;1
1355;Aparelho de ar condicionado - tipo janela - 21000 BTUs;113;1
1862;"Mesa em formato de ""L"" - cor mogno";112;1
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;112;2
1706;Mesa redonda para acomodação de 6 pessoas;112;1
706;Mesa de escritório - cor argila;112;4
692;Balcão - cor argila;112;3
686;Armário sem cabideiro - cor argila;112;1
665;Cadeira giratória - com braço - espaldar médio - tecido azul;112;5
655;Cadeira fixa - espaldar baixo - sem braços - tecido azul;112;6
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;112;1
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;111;20
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;111;20
7309;Escada de alumínio, 3 degraus;111;1
6600;Bebedouro de pressão para pessoas com necessidades especiais - 110 V;111;2
3228;Carro Tipo Plataforma - 500 Kg;111;1
2762;Extintor PQS - 20 KG;111;1
1706;Mesa redonda para acomodação de 6 pessoas;111;1
1490;Maquina Arqueadora;111;1
802;Tablado - cor azul;111;2
702;Mesa de apoio - cor argila;111;7
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;111;30
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;111;5
633;Estante de aço - 8 prateleiras;111;40
567;Cadeira de rodas, tipo adulto, capacidade 100 kg;111;1
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;111;1
500;Refrigerador, modelo doméstico, 110 Volts;111;1
496;Forno de microondas - 110v;111;1
485;Bebedouro elétrico tipo pressão, 110Volts;111;2
692;Balcão - cor argila;110;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;109;7
7309;Escada de alumínio, 3 degraus;109;1
3450;Carrinho Tipo Estacionamento (100 x 45 x 50) cm;109;1
2717;Carrinho Tipo Abastecimento - 300 Kg;109;1
1314;Cadeira tipo longarina - 04 assentos - c/braços;109;1
713;Mesa Auxiliar - cor mogno;109;2
706;Mesa de escritório - cor argila;109;6
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;109;7
504;Circulador de ar - 110v;109;3
503;Mesa para refeitório - 6 lugares;109;1
496;Forno de microondas - 110v;109;1
490;Cadeira para refeitório;109;4
487;Bebedouro para garrafão - 110v;109;1
485;Bebedouro elétrico tipo pressão, 110Volts;109;1
683;Sofá - 2 lugares - tecido azul;108;2
683;Sofá - 2 lugares - tecido azul;107;2
6544;Ventilador de parede - bivolt;106;11
6181;Mesa para refeitório - 4 lugares;105;1
1305;Balcão cor mogno;105;7
692;Balcão - cor argila;105;7
487;Bebedouro para garrafão - 110v;105;4
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;104;8
657;Cadeira giratória - espaldar alto - tecido azul;104;1
6544;Ventilador de parede - bivolt;103;4
6514;Ventilador tipo coluna/pedestal - bivolt;103;10
706;Mesa de escritório - cor argila;103;5
702;Mesa de apoio - cor argila;103;6
692;Balcão - cor argila;103;3
665;Cadeira giratória - com braço - espaldar médio - tecido azul;102;10
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;102;30
657;Cadeira giratória - espaldar alto - tecido azul;102;15
656;Cadeira fixa - espaldar médio - com braço - tecido azul;102;6
1305;Balcão cor mogno;101;4
683;Sofá - 2 lugares - tecido azul;101;10
657;Cadeira giratória - espaldar alto - tecido azul;100;5
7310;Escada de alumínio, 6 degraus;99;2
7309;Escada de alumínio, 3 degraus;99;2
6514;Ventilador tipo coluna/pedestal - bivolt;99;5
6181;Mesa para refeitório - 4 lugares;99;12
1269;Armário de aço - tipo roupeiro - 4 portas;99;4
683;Sofá - 2 lugares - tecido azul;99;4
632;Estante de aço - 6 prateleiras;99;75
490;Cadeira para refeitório;99;40
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;98;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;98;1
722;Mesa de direção - cor mogno;98;1
1496;Embalador de Guarda-Chuva;97;1
702;Mesa de apoio - cor argila;95;1
706;Mesa de escritório - cor argila;93;1
696;Gaveteiro volante - cor argila;93;1
656;Cadeira fixa - espaldar médio - com braço - tecido azul;91;9
1706;Mesa redonda para acomodação de 6 pessoas;90;1
721;Mesa de direção - cor argila;90;1
706;Mesa de escritório - cor argila;90;2
696;Gaveteiro volante - cor argila;90;3
686;Armário sem cabideiro - cor argila;90;2
485;Bebedouro elétrico tipo pressão, 110Volts;90;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;89;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;89;18
6941;FURADEIRA ELÉTRICA COM IMPACTO - 220 Volts;89;1
1313;Cadeira tipo longarina - 03 assentos - c/braços;89;2
770;Extintor de incêndio do tipo água pressurizada - 10 litros;89;4
769;Extintor de incêndio do tipo CO 2 (gás carbônico) de 6 kg;89;4
706;Mesa de escritório - cor argila;89;4
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;89;1
504;Circulador de ar - 110v;88;3
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;87;24
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;86;1
1355;Aparelho de ar condicionado - tipo janela - 21000 BTUs;85;1
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;84;46
6544;Ventilador de parede - bivolt;83;4
6514;Ventilador tipo coluna/pedestal - bivolt;83;10
706;Mesa de escritório - cor argila;83;5
702;Mesa de apoio - cor argila;83;6
692;Balcão - cor argila;83;3
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;83;8
657;Cadeira giratória - espaldar alto - tecido azul;83;1
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;82;1
6181;Mesa para refeitório - 4 lugares;81;1
1305;Balcão cor mogno;81;7
806;Ventilador de Teto 110v, com 3 pás;81;4
692;Balcão - cor argila;81;7
500;Refrigerador, modelo doméstico, 110 Volts;81;1
496;Forno de microondas - 110v;81;1
487;Bebedouro para garrafão - 110v;81;4
1706;Mesa redonda para acomodação de 6 pessoas;80;1
686;Armário sem cabideiro - cor argila;80;2
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;79;4
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;79;4
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;79;10
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;79;20
6544;Ventilador de parede - bivolt;79;15
6514;Ventilador tipo coluna/pedestal - bivolt;79;12
6480;Bebedouro elétrico tipo pressão, 220Volts;79;2
6181;Mesa para refeitório - 4 lugares;79;1
2870;MARTELETE PERFURADOR ROMPEDOR - 110 Volts;79;1
1706;Mesa redonda para acomodação de 6 pessoas;79;1
1496;Embalador de Guarda-Chuva;79;2
1269;Armário de aço - tipo roupeiro - 4 portas;79;2
805;Mesa de centro - cor mogno;79;2
721;Mesa de direção - cor argila;79;5
706;Mesa de escritório - cor argila;79;6
702;Mesa de apoio - cor argila;79;4
696;Gaveteiro volante - cor argila;79;6
693;Banco de espera - bege;79;8
692;Balcão - cor argila;79;20
686;Armário sem cabideiro - cor argila;79;5
683;Sofá - 2 lugares - tecido azul;79;4
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;79;8
657;Cadeira giratória - espaldar alto - tecido azul;79;4
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;79;4
633;Estante de aço - 8 prateleiras;79;55
632;Estante de aço - 6 prateleiras;79;8
503;Mesa para refeitório - 6 lugares;79;2
496;Forno de microondas - 110v;79;2
490;Cadeira para refeitório;79;12
485;Bebedouro elétrico tipo pressão, 110Volts;79;2
483;Armário para copa (kit triplo);79;2
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;78;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;77;4
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;77;6
487;Bebedouro para garrafão - 110v;77;1
696;Gaveteiro volante - cor argila;76;3
487;Bebedouro para garrafão - 110v;75;1
487;Bebedouro para garrafão - 110v;74;1
1706;Mesa redonda para acomodação de 6 pessoas;73;1
721;Mesa de direção - cor argila;73;1
706;Mesa de escritório - cor argila;73;2
696;Gaveteiro volante - cor argila;73;3
686;Armário sem cabideiro - cor argila;73;2
656;Cadeira fixa - espaldar médio - com braço - tecido azul;73;9
485;Bebedouro elétrico tipo pressão, 110Volts;73;1
487;Bebedouro para garrafão - 110v;72;1
1863;Mesa em formato peninsular - cor mogno;71;3
487;Bebedouro para garrafão - 110v;71;2
683;Sofá - 2 lugares - tecido azul;70;1
1863;Mesa em formato peninsular - cor mogno;69;3
487;Bebedouro para garrafão - 110v;69;2
686;Armário sem cabideiro - cor argila;68;2
6544;Ventilador de parede - bivolt;67;12
1314;Cadeira tipo longarina - 04 assentos - c/braços;67;30
693;Banco de espera - bege;67;6
692;Balcão - cor argila;67;5
691;Armário sem cabideiro - cor mogno;67;2
683;Sofá - 2 lugares - tecido azul;67;10
503;Mesa para refeitório - 6 lugares;67;2
487;Bebedouro para garrafão - 110v;66;1
504;Circulador de ar - 110v;65;2
702;Mesa de apoio - cor argila;64;1
693;Banco de espera - bege;64;2
7309;Escada de alumínio, 3 degraus;63;1
706;Mesa de escritório - cor argila;63;1
696;Gaveteiro volante - cor argila;63;1
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;63;1
6941;FURADEIRA ELÉTRICA COM IMPACTO - 220 Volts;62;3
2870;MARTELETE PERFURADOR ROMPEDOR - 110 Volts;62;3
1490;Maquina Arqueadora;62;3
533;FURADEIRA ELÉTRICA COM IMPACTO - 110 Volts;62;3
692;Balcão - cor argila;61;1
1862;"Mesa em formato de ""L"" - cor mogno";60;12
1305;Balcão cor mogno;60;4
697;Gaveteiro volante - cor mogno;60;20
683;Sofá - 2 lugares - tecido azul;60;10
665;Cadeira giratória - com braço - espaldar médio - tecido azul;60;10
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;60;30
657;Cadeira giratória - espaldar alto - tecido azul;60;15
656;Cadeira fixa - espaldar médio - com braço - tecido azul;60;6
500;Refrigerador, modelo doméstico, 110 Volts;60;2
496;Forno de microondas - 110v;60;4
688;Armário-Estante - cor mogno;59;1
683;Sofá - 2 lugares - tecido azul;59;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;58;5
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;58;4
9206;CADEIRA FIXA ESPALDAR BAIXO - SEM BRAÇOS - TECIDO AZUL;58;10
6941;FURADEIRA ELÉTRICA COM IMPACTO - 220 Volts;58;2
6544;Ventilador de parede - bivolt;58;5
6514;Ventilador tipo coluna/pedestal - bivolt;58;5
6485;Refrigerador, modelo doméstico, 220 Volts;58;2
6484;Forno de microondas - 220v;58;2
1862;"Mesa em formato de ""L"" - cor mogno";58;3
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;58;6
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;58;2
1355;Aparelho de ar condicionado - tipo janela - 21000 BTUs;58;9
1315;Cadeira tipo longarina - 05 assentos - c/braços;58;14
726;Mesa de reunião - cor mogno;58;1
722;Mesa de direção - cor mogno;58;1
713;Mesa Auxiliar - cor mogno;58;1
704;Mesa de apoio - cor mogno;58;2
697;Gaveteiro volante - cor mogno;58;4
692;Balcão - cor argila;58;2
690;Armário com cabideiro - cor mogno;58;1
683;Sofá - 2 lugares - tecido azul;58;3
665;Cadeira giratória - com braço - espaldar médio - tecido azul;58;1
655;Cadeira fixa - espaldar baixo - sem braços - tecido azul;58;37
500;Refrigerador, modelo doméstico, 110 Volts;58;1
483;Armário para copa (kit triplo);58;1
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;57;7
1268;Armário de aço - tipo roupeiro - 2 portas (BEC);57;1
9209;CADEIRA GIRATÓRIA ESPALDAR ALTO - COM BRAÇOS - TECIDO AZUL;56;1
1314;Cadeira tipo longarina - 04 assentos - c/braços;55;4
1313;Cadeira tipo longarina - 03 assentos - c/braços;55;4
702;Mesa de apoio - cor argila;55;7
696;Gaveteiro volante - cor argila;55;6
1860;Aparelho de Ar Condicionado - tipo janela - 12000 BTUs;54;7
1355;Aparelho de ar condicionado - tipo janela - 21000 BTUs;54;1
632;Estante de aço - 6 prateleiras;53;100
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;52;7
1268;Armário de aço - tipo roupeiro - 2 portas (BEC);52;1
803;Carrinho Tipo Bagageiro - 100 Kg;52;1
706;Mesa de escritório - cor argila;52;2
696;Gaveteiro volante - cor argila;52;1
2750;Aparelho de Ar Condicionado - tipo janela - 30000 BTUs;51;1
686;Armário sem cabideiro - cor argila;50;2
664;Cadeira giratória - com braço - espaldar baixo - tecido azul;49;1
655;Cadeira fixa - espaldar baixo - sem braços - tecido azul;49;2
507;Ventilador tipo coluna/pedestal - 110v;48;15
696;Gaveteiro volante - cor argila;47;4
696;Gaveteiro volante - cor argila;46;2
7914;Carrinho armazém 150kg (BEC);45;1
704;Mesa de apoio - cor mogno;45;1
683;Sofá - 2 lugares - tecido azul;45;2
516;Máquina de calcular eletrônica;45;4
696;Gaveteiro volante - cor argila;44;9
692;Balcão - cor argila;43;4
655;Cadeira fixa - espaldar baixo - sem braços - tecido azul;42;11
726;Mesa de reunião - cor mogno;41;1
697;Gaveteiro volante - cor mogno;41;2
1269;Armário de aço - tipo roupeiro - 4 portas;40;2
692;Balcão - cor argila;40;2
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;40;3
490;Cadeira para refeitório;40;8
696;Gaveteiro volante - cor argila;39;16
6514;Ventilador tipo coluna/pedestal - bivolt;38;2
692;Balcão - cor argila;38;2
642;Mesa para escrevente;37;2
9243;CADEIRA GIRATÓRIA ESPALDAR MÉDIO - COM BRAÇOS - TECIDO AZUL;36;2
697;Gaveteiro volante - cor mogno;36;2
1861;Aparelho de Ar Condicionado - tipo janela - 18000 BTUs;34;1
696;Gaveteiro volante - cor argila;32;4
507;Ventilador tipo coluna/pedestal - 110v;32;15
9208;CADEIRA GIRATÓRIA ESPALDAR BAIXO - COM BRAÇOS - TECIDO AZUL;30;30
6544;Ventilador de parede - bivolt;30;12
1314;Cadeira tipo longarina - 04 assentos - c/braços;30;30
1305;Balcão cor mogno;30;4
726;Mesa de reunião - cor mogno;30;2
706;Mesa de escritório - cor argila;30;5
704;Mesa de apoio - cor mogno;30;4
702;Mesa de apoio - cor argila;30;6
696;Gaveteiro volante - cor argila;30;5
693;Banco de espera - bege;30;6
692;Balcão - cor argila;30;5
691;Armário sem cabideiro - cor mogno;30;2
688;Armário-Estante - cor mogno;30;4
686;Armário sem cabideiro - cor argila;30;4
683;Sofá - 2 lugares - tecido azul;30;10
652;CADEIRA ALTA PARA BALCÃO - TECIDO AZUL;30;6
